178	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	152	-1	43	-1	50	-1	172	-1	115	-1	130	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	210	-1	177	-1	62	-1	232	-1	17	-1	-1	-1	-1	-1	-1	-1	-1	251	-1	4	-1	156	-1	140	-1	60	-1	246	-1	-1	-1	-1	-1	-1	-1	-1	175	-1	163	-1	217	-1	109	-1	180	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	41	-1	52	-1	134	-1	208	-1	55	-1	-1	-1	-1	-1	-1	144	-1	65	-1	101	-1	83	-1	118	-1	-1	-1	-1	-1	-1	-1	-1	23	-1	68	-1	170	-1	201	-1	212	-1	-1	-1	-1	-1	-1	66	-1	30	-1	149	-1	106	-1
248	-1	163	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	220	-1	125	-1	18	-1	252	-1	16	-1	191	-1	121	-1	-1	-1	-1	-1	-1	-1	-1	148	-1	183	-1	211	-1	222	-1	156	-1	66	-1	-1	-1	-1	-1	-1	-1	-1	67	-1	116	-1	98	-1	157	-1	14	-1	151	-1	-1	-1	-1	-1	-1	-1	-1	146	-1	74	-1	180	-1	241	-1	101	-1	88	-1	-1	-1	-1	-1	-1	-1	-1	237	-1	207	-1	209	-1	49	-1	175	-1	-1	-1	-1	-1	-1	189	-1	123	-1	190	-1	152	-1	102	-1	-1	-1	-1	-1	-1	-1	-1	231	-1	158	-1	250	-1	223	-1	100	-1	-1	-1	-1	-1	-1	42	-1	92	-1	133	-1
115	-1	183	-1	186	-1	220	-1	-1	-1	-1	-1	-1	-1	-1	254	-1	187	-1	102	-1	54	-1	56	-1	238	-1	107	-1	-1	-1	-1	-1	-1	-1	-1	132	-1	245	-1	13	-1	70	-1	219	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	90	-1	71	-1	21	-1	20	-1	101	-1	136	-1	-1	-1	-1	-1	-1	-1	-1	208	-1	125	-1	151	-1	165	-1	66	-1	59	-1	-1	-1	-1	-1	-1	-1	-1	69	-1	51	-1	60	-1	2	-1	75	-1	-1	-1	-1	-1	-1	135	-1	199	-1	64	-1	106	-1	214	-1	-1	-1	-1	-1	-1	-1	-1	26	-1	181	-1	109	-1	130	-1	149	-1	-1	-1	-1	-1	-1	188	-1	162	-1
42	-1	107	-1	63	-1	41	-1	247	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	210	-1	71	-1	118	-1	125	-1	15	-1	27	-1	55	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	123	-1	4	-1	177	-1	227	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	203	-1	233	-1	225	-1	252	-1	29	-1	79	-1	-1	-1	-1	-1	-1	87	-1	32	-1	212	-1	78	-1	33	-1	24	-1	-1	-1	-1	-1	-1	-1	-1	218	-1	26	-1	89	-1	149	-1	49	-1	-1	-1	-1	-1	-1	182	-1	181	-1	126	-1	28	-1	251	-1	-1	-1	-1	-1	-1	-1	-1	146	-1	77	-1	140	-1	88	-1	61	-1	-1	-1	-1	-1	-1	178	-1
1	-1	191	-1	235	-1	30	-1	37	-1	215	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	97	-1	220	-1	163	-1	58	-1	26	-1	126	-1	182	-1	-1	-1	-1	-1	-1	-1	-1	129	-1	210	-1	76	-1	101	-1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	199	-1	71	-1	136	-1	2	-1	33	-1	-1	-1	-1	-1	-1	190	-1	226	-1	65	-1	234	-1	16	-1	68	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	141	-1	24	-1	142	-1	85	-1	-1	-1	-1	-1	-1	247	-1	187	-1	111	-1	31	-1	209	-1	-1	-1	-1	-1	-1	-1	-1	228	-1	95	-1	64	-1	198	-1	60	-1	-1	-1	-1	-1	-1
-1	-1	149	-1	56	-1	96	-1	35	-1	130	-1	240	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	252	-1	165	-1	88	-1	181	-1	220	-1	77	-1	63	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	206	-1	176	-1	99	-1	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	109	-1	133	-1	195	-1	87	-1	68	-1	72	-1	-1	-1	-1	-1	-1	50	-1	49	-1	19	-1	76	-1	207	-1	117	-1	-1	-1	-1	-1	-1	-1	-1	90	-1	177	-1	21	-1	138	-1	47	-1	-1	-1	-1	-1	-1	237	-1	208	-1	113	-1	172	-1	71	-1	-1	-1	-1	-1	-1	-1	-1	62	-1	173	-1	122	-1	64	-1	232	-1	-1	-1	-1
-1	-1	-1	-1	19	-1	104	-1	185	-1	120	-1	142	-1	108	-1	52	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	51	-1	72	-1	115	-1	33	-1	179	-1	152	-1	-1	-1	-1	-1	-1	135	-1	145	-1	148	-1	172	-1	58	-1	244	-1	-1	-1	-1	-1	-1	-1	-1	199	-1	101	-1	102	-1	56	-1	237	-1	84	-1	-1	-1	-1	-1	-1	-1	-1	100	-1	146	-1	29	-1	71	-1	223	-1	-1	-1	-1	-1	-1	-1	-1	151	-1	77	-1	95	-1	246	-1	31	-1	-1	-1	-1	-1	-1	41	-1	60	-1	189	-1	5	-1	197	-1	-1	-1	-1	-1	-1	-1	-1	32	-1	27	-1	103	-1	224	-1	208	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	55	-1	100	-1	99	-1	233	-1	185	-1	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	250	-1	60	-1	79	-1	184	-1	224	-1	43	-1	165	-1	-1	-1	-1	-1	-1	11	-1	172	-1	156	-1	18	-1	146	-1	217	-1	-1	-1	-1	-1	-1	-1	-1	177	-1	38	-1	161	-1	164	-1	77	-1	154	-1	-1	-1	-1	-1	-1	-1	-1	186	-1	205	-1	103	-1	91	-1	198	-1	-1	-1	-1	-1	-1	-1	-1	157	-1	72	-1	130	-1	78	-1	84	-1	-1	-1	-1	-1	-1	23	-1	1	-1	98	-1	15	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	152	-1	76	-1	27	-1	232
-1	198	-1	-1	-1	-1	-1	-1	-1	-1	144	-1	170	-1	99	-1	122	-1	178	-1	104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	41	-1	139	-1	215	-1	121	-1	245	-1	160	-1	-1	-1	-1	-1	-1	165	-1	195	-1	135	-1	106	-1	149	-1	185	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	73	-1	22	-1	69	-1	48	-1	-1	-1	-1	-1	-1	-1	-1	152	-1	42	-1	113	-1	199	-1	133	-1	-1	-1	-1	-1	-1	-1	-1	155	-1	88	-1	218	-1	94	-1	235	-1	-1	-1	-1	-1	-1	101	-1	156	-1	145	-1	147	-1	194	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	234	-1	200	-1	230
-1	165	-1	94	-1	-1	-1	-1	-1	-1	-1	-1	111	-1	148	-1	27	-1	144	-1	229	-1	77	-1	76	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	65	-1	91	-1	25	-1	124	-1	45	-1	23	-1	-1	-1	-1	-1	-1	101	-1	13	-1	107	-1	127	-1	253	-1	132	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	153	-1	141	-1	213	-1	181	-1	129	-1	242	-1	-1	-1	-1	-1	-1	156	-1	60	-1	245	-1	199	-1	198	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	82	-1	251	-1	234	-1	87	-1	-1	-1	-1	-1	-1	1	-1	158	-1	184	-1	223	-1	201	-1	-1	-1	-1	-1	-1	-1	-1	106	-1	92	-1	215
-1	147	-1	200	-1	129	-1	150	-1	-1	-1	-1	-1	-1	112	-1	106	-1	198	-1	171	-1	53	-1	72	-1	185	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51	-1	230	-1	139	-1	89	-1	163	-1	204	-1	-1	-1	-1	-1	-1	5	-1	209	-1	55	-1	146	-1	103	-1	180	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	182	-1	205	-1	84	-1	186	-1	91	-1	-1	-1	-1	-1	-1	86	-1	78	-1	7	-1	228	-1	143	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	92	-1	155	-1	73	-1	-1	-1	-1	-1	-1	-1	-1	62	-1	221	-1	96	-1	215	-1	66	-1	-1	-1	-1	-1	-1	-1	-1	23	-1	181
-1	161	-1	114	-1	201	-1	3	-1	251	-1	-1	-1	-1	-1	-1	-1	-1	74	-1	224	-1	155	-1	5	-1	138	-1	63	-1	192	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	240	-1	90	-1	119	-1	152	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	220	-1	150	-1	190	-1	101	-1	9	-1	141	-1	-1	-1	-1	-1	-1	-1	-1	228	-1	112	-1	215	-1	222	-1	29	-1	217	-1	-1	-1	-1	-1	-1	49	-1	23	-1	107	-1	28	-1	178	-1	-1	-1	-1	-1	-1	-1	-1	183	-1	172	-1	1	-1	33	-1	213	-1	-1	-1	-1	-1	-1	239	-1	43	-1	207	-1	45	-1	149	-1	-1	-1	-1	-1	-1	-1	-1	148
-1	114	-1	209	-1	85	-1	157	-1	147	-1	244	-1	-1	-1	-1	-1	-1	-1	-1	78	-1	178	-1	171	-1	12	-1	188	-1	119	-1	107	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87	-1	4	-1	226	-1	40	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	67	-1	151	-1	141	-1	251	-1	2	-1	61	-1	-1	-1	-1	-1	-1	-1	-1	208	-1	218	-1	37	-1	131	-1	99	-1	108	-1	-1	-1	-1	-1	-1	62	-1	254	-1	172	-1	46	-1	232	-1	-1	-1	-1	-1	-1	-1	-1	84	-1	115	-1	241	-1	73	-1	14	-1	-1	-1	-1	-1	-1	133	-1	217	-1	20	-1	170	-1	111	-1	-1	-1	-1	-1	-1	-1
