246	-1	-1	-1	-1	-1	-1	-1	-1	67	141	163	230	88	-1	-1	-1	-1	-1	-1	-1	-1	48	27	4	124	194	-1	-1	-1	-1	-1	-1	-1	-1	139	185	130	95	235	-1	-1	-1	-1	-1	-1	-1	-1	181	36	156	20	38	-1	-1	-1	-1	-1	-1	-1	-1	41	39	78	110	197	-1	-1	-1	-1	-1	-1	-1	-1	109	193	205	208	15	-1	-1	-1	-1	-1	-1	-1	-1	117	202	189	229	253	-1	-1	-1	-1	-1	-1	-1	-1	92	116	66	33	126	-1	-1	-1	-1	-1	-1	-1	-1	142	35	191	216	42	-1	-1	-1	-1	-1	-1	-1	-1	158	175	140	165	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	177	91	176
241	221	-1	-1	-1	-1	-1	-1	-1	-1	1	114	245	95	62	-1	-1	-1	-1	-1	-1	-1	-1	25	214	231	134	52	-1	-1	-1	-1	-1	-1	-1	-1	43	92	184	190	203	-1	-1	-1	-1	-1	-1	-1	-1	14	37	86	219	93	-1	-1	-1	-1	-1	-1	-1	-1	142	251	153	157	117	-1	-1	-1	-1	-1	-1	-1	-1	179	120	3	253	91	-1	-1	-1	-1	-1	-1	-1	-1	30	99	204	8	79	-1	-1	-1	-1	-1	-1	-1	-1	210	196	105	185	11	-1	-1	-1	-1	-1	-1	-1	-1	182	68	40	137	201	-1	-1	-1	-1	-1	-1	-1	-1	248	228	28	208	80	-1	-1	-1	-1	-1	-1	-1	-1	227	166	122
224	17	127	-1	-1	-1	-1	-1	-1	-1	-1	135	40	234	19	134	-1	-1	-1	-1	-1	-1	-1	-1	8	171	14	34	213	-1	-1	-1	-1	-1	-1	-1	-1	76	211	192	229	222	-1	-1	-1	-1	-1	-1	-1	-1	240	150	215	4	16	-1	-1	-1	-1	-1	-1	-1	-1	185	247	84	191	36	-1	-1	-1	-1	-1	-1	-1	-1	143	172	77	200	157	-1	-1	-1	-1	-1	-1	-1	-1	144	220	98	174	194	-1	-1	-1	-1	-1	-1	-1	-1	230	231	21	26	123	-1	-1	-1	-1	-1	-1	-1	-1	92	20	49	1	235	-1	-1	-1	-1	-1	-1	-1	-1	105	153	94	181	108	-1	-1	-1	-1	-1	-1	-1	-1	50	89
6	162	210	227	-1	-1	-1	-1	-1	-1	-1	-1	18	249	1	96	55	-1	-1	-1	-1	-1	-1	-1	-1	187	113	145	185	242	-1	-1	-1	-1	-1	-1	-1	-1	250	116	50	228	71	-1	-1	-1	-1	-1	-1	-1	-1	236	203	207	204	190	-1	-1	-1	-1	-1	-1	-1	-1	134	158	89	49	219	-1	-1	-1	-1	-1	-1	-1	-1	92	206	67	159	91	-1	-1	-1	-1	-1	-1	-1	-1	44	176	221	137	140	-1	-1	-1	-1	-1	-1	-1	-1	65	11	160	115	54	-1	-1	-1	-1	-1	-1	-1	-1	175	112	12	153	26	-1	-1	-1	-1	-1	-1	-1	-1	211	130	231	22	188	-1	-1	-1	-1	-1	-1	-1	-1	56
238	185	159	63	186	-1	-1	-1	-1	-1	-1	-1	-1	40	151	86	244	75	-1	-1	-1	-1	-1	-1	-1	-1	150	19	53	193	247	-1	-1	-1	-1	-1	-1	-1	-1	183	140	30	156	57	-1	-1	-1	-1	-1	-1	-1	-1	54	152	222	210	218	-1	-1	-1	-1	-1	-1	-1	-1	100	188	28	51	200	-1	-1	-1	-1	-1	-1	-1	-1	108	198	233	23	146	-1	-1	-1	-1	-1	-1	-1	-1	56	243	20	202	194	-1	-1	-1	-1	-1	-1	-1	-1	191	189	93	228	36	-1	-1	-1	-1	-1	-1	-1	-1	184	178	24	130	106	-1	-1	-1	-1	-1	-1	-1	-1	144	85	241	95	177	-1	-1	-1	-1	-1	-1	-1	-1
-1	143	21	80	182	226	-1	-1	-1	-1	-1	-1	-1	-1	178	248	64	87	125	-1	-1	-1	-1	-1	-1	-1	-1	1	117	103	134	66	-1	-1	-1	-1	-1	-1	-1	-1	129	212	10	85	5	-1	-1	-1	-1	-1	-1	-1	-1	244	228	180	152	38	-1	-1	-1	-1	-1	-1	-1	-1	240	184	192	67	35	-1	-1	-1	-1	-1	-1	-1	-1	138	208	14	168	144	-1	-1	-1	-1	-1	-1	-1	-1	251	175	133	137	113	-1	-1	-1	-1	-1	-1	-1	-1	47	46	13	49	70	-1	-1	-1	-1	-1	-1	-1	-1	101	90	189	238	250	-1	-1	-1	-1	-1	-1	-1	-1	114	142	170	164	188	-1	-1	-1	-1	-1	-1	-1
-1	-1	107	251	196	59	41	-1	-1	-1	-1	-1	-1	-1	-1	233	230	231	179	89	-1	-1	-1	-1	-1	-1	-1	-1	166	215	114	199	47	-1	-1	-1	-1	-1	-1	-1	-1	241	20	117	223	53	-1	-1	-1	-1	-1	-1	-1	-1	108	244	234	245	50	-1	-1	-1	-1	-1	-1	-1	-1	212	254	2	66	65	-1	-1	-1	-1	-1	-1	-1	-1	229	135	235	33	219	-1	-1	-1	-1	-1	-1	-1	-1	97	246	197	84	61	-1	-1	-1	-1	-1	-1	-1	-1	188	22	228	175	124	-1	-1	-1	-1	-1	-1	-1	-1	255	72	90	242	79	-1	-1	-1	-1	-1	-1	-1	-1	184	17	236	129	68	-1	-1	-1	-1	-1	-1
-1	-1	-1	45	195	251	34	98	-1	-1	-1	-1	-1	-1	-1	-1	111	73	43	71	63	-1	-1	-1	-1	-1	-1	-1	-1	75	210	217	22	112	-1	-1	-1	-1	-1	-1	-1	-1	104	218	25	8	40	-1	-1	-1	-1	-1	-1	-1	-1	35	9	131	239	215	-1	-1	-1	-1	-1	-1	-1	-1	31	54	151	190	252	-1	-1	-1	-1	-1	-1	-1	-1	197	165	198	101	177	-1	-1	-1	-1	-1	-1	-1	-1	141	24	183	204	233	-1	-1	-1	-1	-1	-1	-1	-1	5	167	16	128	96	-1	-1	-1	-1	-1	-1	-1	-1	36	245	162	136	163	-1	-1	-1	-1	-1	-1	-1	-1	236	61	113	122	57	-1	-1	-1	-1	-1
-1	-1	-1	-1	64	136	80	169	129	-1	-1	-1	-1	-1	-1	-1	-1	91	132	154	238	228	-1	-1	-1	-1	-1	-1	-1	-1	14	106	149	168	244	-1	-1	-1	-1	-1	-1	-1	-1	115	46	123	240	187	-1	-1	-1	-1	-1	-1	-1	-1	71	107	130	1	58	-1	-1	-1	-1	-1	-1	-1	-1	178	255	239	26	208	-1	-1	-1	-1	-1	-1	-1	-1	117	252	103	152	213	-1	-1	-1	-1	-1	-1	-1	-1	49	138	151	17	33	-1	-1	-1	-1	-1	-1	-1	-1	237	142	161	188	251	-1	-1	-1	-1	-1	-1	-1	-1	37	96	60	72	144	-1	-1	-1	-1	-1	-1	-1	-1	66	232	45	220	215	-1	-1	-1	-1
-1	-1	-1	-1	-1	115	127	149	199	86	-1	-1	-1	-1	-1	-1	-1	-1	45	29	50	17	246	-1	-1	-1	-1	-1	-1	-1	-1	229	157	25	161	186	-1	-1	-1	-1	-1	-1	-1	-1	35	225	111	13	69	-1	-1	-1	-1	-1	-1	-1	-1	67	168	76	150	109	-1	-1	-1	-1	-1	-1	-1	-1	208	112	120	47	197	-1	-1	-1	-1	-1	-1	-1	-1	42	89	201	98	209	-1	-1	-1	-1	-1	-1	-1	-1	250	87	125	116	175	-1	-1	-1	-1	-1	-1	-1	-1	75	99	66	218	129	-1	-1	-1	-1	-1	-1	-1	-1	61	131	153	121	68	-1	-1	-1	-1	-1	-1	-1	-1	106	55	73	23	185	-1	-1	-1
