225	-1	-1	-1	-1	89	54	169	3	86	-1	-1	-1	-1	69	85	247	101	128	-1	-1	-1	-1	175	13	113	7	-1	-1	-1	-1	-1	199	83	245	210	243	179	44	-1	-1	-1	-1	102	-1	46	244	117	-1	-1	-1	-1	61	252	136	162	66	14	-1	-1	-1	-1	-1	200	62	251	24	-1	-1	-1	-1	88	139	231	183	142	-1	-1	-1	-1	35	239	165	238	112	-1	-1	-1	-1	255	8	37	9	194	-1	-1	-1	-1	47	196	170	43	242	-1	-1	-1	-1	230	154	236	97	71	48	-1	-1	-1	-1	42	240	25	21	114	-1	-1	-1	-1	188	203	6	33	93	-1	-1	-1	-1	-1	74	133	193
-1	197	-1	-1	-1	-1	189	-1	32	142	137	-1	-1	-1	-1	-1	108	253	98	126	-1	-1	-1	-1	88	246	230	203	-1	-1	-1	-1	-1	13	201	223	209	248	43	39	-1	-1	-1	-1	47	153	-1	-1	163	-1	-1	-1	-1	123	70	-1	159	-1	192	-1	-1	-1	-1	78	150	124	156	67	-1	-1	-1	-1	91	3	240	180	244	-1	-1	-1	-1	45	52	97	-1	226	-1	-1	-1	-1	54	212	157	93	173	-1	-1	-1	-1	193	255	171	216	8	-1	-1	-1	-1	87	119	170	129	107	-1	-1	-1	-1	-1	-1	174	227	49	69	-1	-1	-1	-1	160	183	53	235	190	-1	-1	-1	-1	184	121	175
131	253	134	-1	-1	-1	-1	95	97	49	51	-1	-1	-1	-1	-1	161	35	64	55	102	-1	-1	-1	-1	92	190	250	140	201	-1	-1	-1	-1	-1	166	155	157	-1	99	221	-1	-1	-1	-1	80	85	132	125	211	-1	-1	-1	-1	137	153	218	172	226	54	-1	-1	-1	-1	135	199	239	104	13	-1	-1	-1	-1	238	23	207	232	14	-1	-1	-1	-1	43	71	189	212	-1	-1	-1	-1	-1	-1	-1	208	5	150	-1	-1	-1	-1	168	180	192	-1	20	-1	-1	-1	-1	165	-1	123	-1	145	215	-1	-1	-1	-1	34	167	204	47	151	-1	-1	-1	-1	254	119	63	32	22	-1	-1	-1	-1	128	197
121	118	200	107	-1	-1	-1	-1	-1	182	37	82	100	-1	-1	-1	-1	85	34	15	233	194	-1	-1	-1	-1	215	239	66	93	53	-1	-1	-1	-1	-1	-1	-1	8	35	73	94	-1	-1	-1	-1	175	129	167	91	92	-1	-1	-1	-1	-1	132	55	134	177	-1	-1	-1	-1	-1	166	-1	99	131	148	-1	-1	-1	-1	142	136	193	151	205	-1	-1	-1	-1	173	242	231	31	57	-1	-1	-1	-1	79	30	32	128	48	-1	-1	-1	-1	54	109	52	101	143	-1	-1	-1	-1	111	28	161	169	56	-1	-1	-1	-1	-1	195	240	213	218	209	-1	-1	-1	-1	176	234	211	78	38	-1	-1	-1	-1	220
191	198	39	22	37	-1	-1	-1	-1	82	47	115	31	184	-1	-1	-1	-1	169	-1	30	-1	150	-1	-1	-1	-1	12	122	226	97	-1	-1	-1	-1	-1	-1	-1	132	114	215	29	18	-1	-1	-1	-1	219	72	1	-1	-1	-1	-1	-1	-1	-1	57	-1	168	189	186	-1	-1	-1	-1	207	59	106	143	-1	-1	-1	-1	-1	113	84	152	90	86	-1	-1	-1	-1	163	104	171	175	195	-1	-1	-1	-1	231	250	107	134	137	-1	-1	-1	-1	148	123	64	-1	-1	-1	-1	-1	-1	-1	141	211	-1	230	127	-1	-1	-1	-1	146	197	77	-1	182	-1	-1	-1	-1	3	239	24	27	228	-1	-1	-1	-1
-1	82	18	250	78	93	-1	-1	-1	-1	24	88	37	103	180	-1	-1	-1	-1	59	-1	65	179	164	-1	-1	-1	-1	150	68	219	234	230	-1	-1	-1	-1	-1	-1	-1	45	109	189	71	-1	-1	-1	-1	-1	-1	204	157	195	-1	-1	-1	-1	-1	31	118	116	171	225	-1	-1	-1	-1	54	173	14	149	152	-1	-1	-1	-1	66	175	172	76	-1	-1	-1	-1	-1	251	47	-1	254	79	-1	-1	-1	-1	208	32	-1	7	207	-1	-1	-1	-1	232	-1	178	92	-1	-1	-1	-1	-1	-1	233	247	160	10	22	-1	-1	-1	-1	142	237	162	187	246	-1	-1	-1	-1	30	12	217	6	9	-1	-1	-1
-1	-1	243	97	161	102	65	-1	-1	-1	-1	167	199	-1	-1	207	-1	-1	-1	-1	236	108	220	136	157	-1	-1	-1	-1	73	123	13	221	9	169	-1	-1	-1	-1	-1	81	48	-1	165	127	-1	-1	-1	-1	160	205	241	15	101	-1	-1	-1	-1	-1	69	46	251	122	203	-1	-1	-1	-1	179	31	89	112	-1	-1	-1	-1	-1	-1	124	204	12	235	-1	-1	-1	-1	247	50	99	186	-1	-1	-1	-1	-1	53	238	107	42	61	-1	-1	-1	-1	143	171	51	217	34	-1	-1	-1	-1	-1	225	75	250	234	216	-1	-1	-1	-1	-1	201	120	137	33	-1	-1	-1	-1	209	21	20	118	64	-1	-1
-1	-1	-1	228	5	103	209	118	-1	-1	-1	-1	-1	241	93	226	219	-1	-1	-1	-1	173	240	134	187	166	-1	-1	-1	-1	20	44	129	146	28	105	-1	-1	-1	-1	-1	153	107	76	124	206	-1	-1	-1	-1	199	120	96	186	-1	13	-1	-1	-1	-1	32	17	11	25	218	-1	-1	-1	-1	181	26	92	236	217	-1	-1	-1	-1	106	37	46	38	67	-1	-1	-1	-1	10	94	-1	243	102	-1	-1	-1	-1	122	71	208	112	49	-1	-1	-1	-1	216	238	165	248	167	-1	-1	-1	-1	-1	244	110	-1	68	168	-1	-1	-1	-1	145	162	3	66	47	-1	-1	-1	-1	197	36	23	52	222	-1
-1	-1	-1	-1	248	85	81	229	253	-1	-1	-1	-1	243	150	235	168	41	-1	-1	-1	-1	94	-1	137	-1	175	-1	-1	-1	-1	188	177	29	151	95	61	78	-1	-1	-1	-1	98	-1	102	167	17	-1	-1	-1	-1	133	0	205	111	227	-1	-1	-1	-1	-1	131	163	11	180	-1	-1	-1	-1	-1	222	46	72	101	249	-1	-1	-1	-1	208	236	8	22	35	-1	-1	-1	-1	154	199	105	255	141	-1	-1	-1	-1	79	135	12	1	32	-1	-1	-1	-1	53	186	23	109	40	127	-1	-1	-1	-1	244	52	5	242	245	-1	-1	-1	-1	33	145	43	212	92	-1	-1	-1	-1	19	156	90	112	48
